,id,fdid,state,name,res_structure_fire_count,geom_id,source
3208,97404,01267,NC,Triple Community Fire Department  Inc.,49,31881,minorcivildivision
3209,75356,0030,OR,Boardman Rural Fire Protection District,49,15473,incorporatedplace
3210,83712,MA144,IL,Harristown Fire Protection District,49,6071,incorporatedplace
3211,97195,06200,CT,Town of Oxford Fire Department,49,43283,minorcivildivision
3212,73483,SG128,IL,Alorton Fire Department,49,4996,incorporatedplace
3213,97146,14090,NJ,Town of Dover Fire Department,49,17612,incorporatedplace
3214,94805,07039,OH,Shadyside Fire Department,49,17218,incorporatedplace
3215,95023,17270,MA,Shirley Fire Department,49,2523,unincorporatedplace
3216,95178,29D02,WA,Skagit County Fire District #2/McLean Road Fire Department,49,39860,minorcivildivision
3217,91643,27228,MA,Paxton Fire Department,49,2899,minorcivildivision
3218,95484,32141,TN,South Hamblen County Volunteer Fire Department,49,39527,minorcivildivision
3219,90660,64003,AR,NorthWest Scott County Volunteer Fire Department,49,324,countyorequivalent
3220,88655,21081,FL,Midway Fire Department,49,5749,incorporatedplace
3221,84300,59006,MS,Hobo - Big V Fire Department,49,3017,incorporatedplace
3222,96513,18103,VA,Surry Volunteer Fire Department,49,10698,incorporatedplace
3223,99717,WJ243,IL,Win-Bur-Sew Fire Protection District,49,7729,incorporatedplace
3224,76186,71002,MS,Burnsville Volunteer Fire Department,49,4243,incorporatedplace
3225,77895,83108,MN,City of St. James Volunteer Fire Department,49,3770,incorporatedplace
3226,87284,64347,KY,Louisa Fire Department,49,3603,incorporatedplace
3227,77481,HS401,TX,Cibolo Volunteer Fire Department,49,11210,incorporatedplace
3228,75922,01303,AL,Broomtown Rinehart Fire Department,48,3855,unincorporatedplace
3229,88569,76811,TN,Mid-County Volunteer Fire Department,48,8705,unincorporatedplace
3230,84236,18102,NJ,Hillsborough Township Volunteer Fire Company #2,48,30288,minorcivildivision
3231,92050,38221,SC,Pine Hill Fire & Rescue,48,16632,minorcivildivision
3232,86039,26010,LA,Lafitte Barataria Crown Point Volunteer Fire Company,48,1901,incorporatedplace
3233,99223,28001,AR,Western Greene County Fire District,48,43048,minorcivildivision
3234,82489,29103,WV,Gilbert Volunteer Fire Department,48,39486,minorcivildivision
3235,76631,88001,OH,Carey/Crawford Township Volunteer Fire Department,48,19431,incorporatedplace
3236,75824,07803,NC,Britts Volunteer Fire Department,48,15756,incorporatedplace
3237,99307,08007,NJ,Westville Fire Department,48,15647,incorporatedplace
3238,84544,08010,NY,Horseheads Fire Department,48,17837,incorporatedplace
3239,80322,52033,NY,East Northport Fire Department,48,6,unincorporatedplace
3240,97678,15089,NY,Union Fire Company,48,3259,unincorporatedplace
3241,93043,16112,VA,Read Mountain Fire & Rescue Department (Roanoke County Fire & Rescue),48,36434,minorcivildivision
3242,87221,51003,IN,Loogootee Volunteer Fire Deptartment,48,5476,incorporatedplace
3243,95373,56601,PA,Somerset Volunteer Fire Department,48,11986,incorporatedplace
3244,97522,0382,OR,Turner Fire District,48,15433,incorporatedplace
3245,95272,41235,OH,Smithfield Volunteer Fire Department,48,19738,incorporatedplace
3246,94152,33641,TN,Sale Creek Volunteer Fire & Rescue,48,N/A,
3247,94518,45023,IN,Schererville Fire Department,48,3534,incorporatedplace
3248,74311,49104,WV,Banks District Volunteer Fire Department,48,46244,minorcivildivision
3249,98805,60060,LA,Webster Parish District 10,48,654,countyorequivalent
3250,95526,74429,KY,South McCreary Fire and Rescue,48,6856,unincorporatedplace
3251,94185,04306,AL,Salem Volunteer Fire Department,48,1464,countyorequivalent
3252,81139,LE173,IL,Fairbury Fire Department,48,6848,incorporatedplace
3253,76704,14003,IA,Carroll Fire Department,48,2966,incorporatedplace
3254,98640,50015,NY,Waterloo Fire Fire Department,48,18284,incorporatedplace
3255,92996,73121,OH,Rarden Volunteer Fire Department,48,17449,incorporatedplace
3256,78141,59002,OK,Cleveland Fire Department,48,12214,incorporatedplace
3257,76053,53000,VA,Buena Vista Fire Department,48,1702,countyorequivalent
3258,93302,77041,OH,Richfield Fire Department,48,16515,incorporatedplace
3259,80492,02102,NC,Edenton Fire Department,48,16509,incorporatedplace
3260,97130,27032,MA,Town of Blackstone Fire Department,48,3422,minorcivildivision
3261,89248,39051,FL,Morriston Montbrook Volunteer Fire Department  Inc.,48,2711,unincorporatedplace
3262,76349,61007,OH,Caldwell Volunteer Fire Company  Inc.,48,17608,incorporatedplace
3263,84582,10012,LA,Houston River Fire Department,48,1234,minorcivildivision
3264,92720,04002,MD,Prince Frederick Volunteer Fire Department (Calvert County #2),48,9761,unincorporatedplace
3265,81102,00513,MO,Exeter Community Volunteer Fire Department,48,18187,incorporatedplace
3266,90975,08192,CT,Old Mystic Fire Department,48,2725,unincorporatedplace
3267,85011,05203,MI,Ishpeming Fire Department,48,388,incorporatedplace
3268,78207,DB112,IL,Clinton Fire Department,48,6209,incorporatedplace
3269,85934,31150,KY,Kyrock Volunteer Fire Department,48,3191,minorcivildivision
3270,98419,11209,MO,Wappapello Volunteer Fire Department,48,33078,minorcivildivision
3271,86172,09204,MO,Lake Saint Louis Fire Protection District,48,17917,incorporatedplace
3272,82962,KV402,TX,Grapeland Fire Department and EMS,48,10665,incorporatedplace
3273,76236,13308,GA,Butler Volunteer Fire Department,48,6625,incorporatedplace
3274,73174,33115,OH,Ada-Liberty Township Fire Department,48,17119,incorporatedplace
3275,81149,06210,VT,Fairfax Fire Department,48,37783,minorcivildivision
3276,88535,31115,OH,Miami Township Fire Department,48,7630,unincorporatedplace
3277,92965,MK273,IL,Randolph Township Fire Protection District,48,6653,incorporatedplace
3278,76961,73009,AR,Center Hill Fire Department,48,44197,minorcivildivision
3279,86983,62103,MN,Little Canada Fire Department,48,444,incorporatedplace
3280,83083,50117,OH,Green Township Volunteer Fire Department,48,18672,minorcivildivision
3281,92833,JD134,IL,QEM Fire Protection District,48,43126,minorcivildivision
3282,86350,48011,IN,Lapel Stony Creek Township Fire Territory,48,1328,incorporatedplace
3283,82516,84172,TN,Gilt Edge Volunteer Fire Department,48,14264,incorporatedplace
3284,75232,48723,KY,Bledsoe Volunteer Fire Department,48,3644,minorcivildivision
3285,85787,71111,OH,Kingston-Green Township Fire Department,48,17609,incorporatedplace
3286,91043,00109,VA,Onancock Volunteer Fire Department,48,12667,incorporatedplace
3287,98421,27112,WV,War Volunteer Fire Department,48,46998,minorcivildivision
3288,79433,13200,WI,De Forest  Area Fire & EMS,48,10036,incorporatedplace
3289,74650,WG113,IL,Beecher Fire Protection District,48,8971,incorporatedplace
3290,86036,02229,OH,Lafayette-Jackson Township Fire Department,48,16359,incorporatedplace
3291,88956,06020,WI,Mondovi Fire Department,48,9902,incorporatedplace
3292,73688,86102,MN,Annandale Fire Department,48,4666,incorporatedplace
3293,84601,05505,NC,Howards Creek Volunteer Fire Department,48,27535,minorcivildivision
3294,92524,07211,MO,Portageville Rural Fire Department Association,48,1660,incorporatedplace
3295,87327,21012,PA,Lower Allen Fire Company,48,6140,unincorporatedplace
3296,78596,15030,LA,Concordia Parish Fire District #2,48,1933,incorporatedplace
3297,99203,09918,NC,West Yadkin Fire Department,48,29078,minorcivildivision
3298,84651,07013,MI,Hudsonville Fire Department,48,3476,incorporatedplace
3299,97342,04909,MO,Tri-Cities Fire Protection District,48,1255,incorporatedplace
3300,95919,10506,VA,St. Charles Volunteer Fire Department,48,N/A,
3301,87612,40007,NY,Mahopac Volunteer Fire Department,48,9943,unincorporatedplace
3302,75886,16003,AR,Brookland Fire Protection District,48,6461,incorporatedplace
3303,78948,02128,PA,Crafton Volunteer Fire Department,48,13436,incorporatedplace
3304,80366,23233,SC,East Simpsonville Fire Department,48,3744,unincorporatedplace
3305,74940,02601,NC,Bethany Rural Fire Department,48,30260,minorcivildivision
3306,98244,02316,NC,Waco Community Fire Department,48,19193,incorporatedplace
3307,76181,0038,OR,Burns Volunteer Fire Department,48,13486,incorporatedplace
3308,95953,27327,MN,St. Anthony Fire Department,48,693,incorporatedplace
3309,83249,08040,CT,Griswold Volunteer Fire Company,48,43702,minorcivildivision
3310,86874,J3070,ME,Lincoln Fire Department,48,5929,unincorporatedplace
3311,76614,16004,AR,Caraway Volunteer Fire Department,48,41837,minorcivildivision
3312,74176,11032,AZ,Avra Valley Fire District,48,43397,minorcivildivision
3313,78994,03905,NC,Creedmoor Volunteer Fire Department,48,17344,incorporatedplace
3314,75465,33002,NY,Boonville Fire Company  Inc.,48,19642,incorporatedplace
3315,81565,35159,KY,Flemingsburg Volunteer Fire Department,48,879,incorporatedplace
3316,75393,38222,SC,Bolentown Volunteer Fire Department,48,16869,minorcivildivision
3317,88119,42221,SC,Mayo Fire Department,48,5664,unincorporatedplace
3318,78194,11004,UT,Clinton City Fire/ Rescue,48,12077,incorporatedplace
3319,73248,20001,MS,Agricola Volunteer Fire Department,48,34628,minorcivildivision
3320,88118,87111,TN,Maynardville Volunteer Fire Department,48,13867,incorporatedplace
3321,78339,31113,MN,Cohasset Fire and Rescue,48,3838,incorporatedplace
3322,93455,27011,OH,Rio Grande Volunteer Fire Department,48,15751,incorporatedplace
3323,77560,61007,NM,City of Belen Fire Department,48,18112,incorporatedplace
3324,80891,54131,TN,Englewood Fire Department,48,11747,incorporatedplace
3325,78237,35204,SC,Clio Rural Fire Department,48,19603,minorcivildivision
3326,95914,WS304,TX,Spurger Volunteer Fire Department,48,45873,minorcivildivision
3327,83462,11013,NJ,Hamilton Township Fire District No. 3,48,30094,minorcivildivision
3328,89310,06001,MD,Mount Airy Volunteer Fire Company,48,1056,incorporatedplace
3329,75416,93141,TN,Bon De Croft Volunteer Fire Department,47,38569,minorcivildivision
3330,98006,MC482,IL,Venice Fire Department,47,6915,incorporatedplace
3331,81255,88141,TN,Fall Creek Falls Volunteer Fire Department,47,1927,countyorequivalent
3332,94192,34030,NY,Salina Consolidated Fire District 2  Mattydale Fire Department,47,2459,unincorporatedplace
3333,82735,17200,PA,Goodwill Hose Company #5,47,14013,incorporatedplace
3334,97982,07007,MS,Vardaman Volunteer Fire Department,47,1176,incorporatedplace
3335,97774,WG312,IL,University Park Fire Department,47,8347,incorporatedplace
3336,81589,32302,AR,Floral Volunteer Fire Department,47,41954,minorcivildivision
3337,98342,36D05,WA,Walla Walla Fire District 5,47,9716,unincorporatedplace
3338,74359,07003,OH,Barnesville Volunteer Fire Department,47,17175,incorporatedplace
3339,95882,71127,OH,Springfield Township Fire Rescue Association,47,19728,minorcivildivision
3340,87453,02320,NJ,Lyndhurst Fire Department,47,31116,minorcivildivision
3341,77772,35141,TN,City of Middleton Fire Department,47,13623,incorporatedplace
3342,97473,34004,AR,Tuckerman Fire Department,47,9853,incorporatedplace
3343,77798,08232,MI,City of Northville Fire Department,47,6573,minorcivildivision
3344,86924,32102,WV,Lindside Volunteer Fire Department,47,46205,minorcivildivision
3345,94603,05305,MI,Scottville Fire Department,47,4326,incorporatedplace
3346,81156,WD122,IL,Fairfield City Fire Department,47,7327,incorporatedplace
3347,91214,MI201,KS,Osawatomie Volunteer Fire Department,47,849,minorcivildivision
3348,98739,13125,OH,Wayne Township Fire & Rescue,47,22962,minorcivildivision
3349,82385,HE193,IL,Geneseo Fire Protection District,47,8673,incorporatedplace
3350,80478,J2210,ME,Eddington Fire Department,47,1161,minorcivildivision
3351,97923,24112,WV,Valley Volunteer Fire Department,47,9478,incorporatedplace
3352,95440,13141,TN,South Claiborne Volunteer Fire Department,47,37142,minorcivildivision
3353,84191,PS206,TX,Highway 321 Volunteer Fire Department,47,36923,minorcivildivision
3354,86764,NP601,TX,Liberty Chapel Volunteer Fire Department,47,37250,minorcivildivision
3355,89063,12304,MN,Montevideo Fire Department,47,690,incorporatedplace
3356,92395,49055,NM,Pojoaque Volunteer Fire Department,47,8661,unincorporatedplace
3357,80276,38101,OH,East Holmes Fire & EMS,47,22874,minorcivildivision
3358,75830,18002,NY,Broadalbin Kennyetto Fire Company,47,17417,incorporatedplace
3359,78121,08202,NC,Clement Volunteer Fire Department  Inc.,47,28464,minorcivildivision
3360,94117,06119,OH,Saint Marys Township Fire Department,47,26741,minorcivildivision
3361,76111,MB138,IL,Bunker Hill Fire Protection District,47,8921,incorporatedplace
3362,93947,19704,VA,Rural Retreat Volunteer Fire Department,47,11216,incorporatedplace
3363,98865,05110,WV,Wellsburg Volunteer Fire Department,47,9755,incorporatedplace
3364,75440,WY202,KS,Bonner Springs Fire Department,47,3603,minorcivildivision
3365,94277,KN513,TX,San Juan Volunteer Fire Department,47,11489,incorporatedplace
3366,93035,01050,LA,Rayne Volunteer Fire Department,47,52,incorporatedplace
3367,98136,63015,OH,Village of Oakwood Fire Department,47,N/A,
3368,89630,03811,MI,Napoleon Township Fire Department,47,262,unincorporatedplace
3369,82775,15054,PA,Goshen Fire Company,47,16366,minorcivildivision
3370,94736,LB304,IL,Seneca Volunteer Fire Department,47,7480,incorporatedplace
3371,79779,69007,MS,District One Volunteer Fire Department,47,34335,minorcivildivision
3372,77235,29101,WV,Chattaroy Volunteer Fire Department,47,6844,unincorporatedplace
3373,90537,45011,UT,North Tooele County Fire Department,47,2987,unincorporatedplace
3374,94163,88012,IN,Salem Fire Department,47,503,incorporatedplace
3375,87761,86108,MN,Maple Lake Fire Department,47,3815,incorporatedplace
3376,95394,41111,WV,Sophia Area Volunteer Fire Department,47,10439,incorporatedplace
3377,94338,58108,MN,Sandstone Fire and Rescue,47,1888,incorporatedplace
3378,84046,69129,MN,Hermantown Volunteer Fire Department,47,1773,incorporatedplace
3379,90001,70103,MN,New Prague Fire Department,47,6122,minorcivildivision
3380,83238,03406,NC,Griffith Volunteer Fire Department,47,1567,countyorequivalent
3381,91624,87831,TN,Paulette Volunteer Fire Department,47,39116,minorcivildivision
3382,88354,AP304,TX,Medina Lake Volunteer Fire Department  Inc.,47,3261,unincorporatedplace
3383,93454,61055,NM,Rio Grande Estates Volunteer Fire Department,47,2865,unincorporatedplace
3384,93855,47019,NY,Rotterdam Fire District 2,47,4500,unincorporatedplace
3385,82627,55003,AR,Glenwood Volunteer Fire Department,47,8017,incorporatedplace
3386,84593,04501,MO,Howard County Fire Protection District,47,1710,countyorequivalent
3387,94245,05035,CA,San Andreas Fire Protection District,47,8353,unincorporatedplace
3388,77927,43010,AR,City of Ward Volunteer Fire Department,47,9024,incorporatedplace
3389,100024,04224,SC,Wren Fire Department,47,16884,minorcivildivision
3390,75701,23005,OH,Bremen-Rushcreek Fire Department,47,17174,incorporatedplace
3391,98575,11040,NJ,Washington Township Fire Department,47,30039,minorcivildivision
3392,80082,A2140,ME,Durham Fire & Rescue,47,1759,minorcivildivision
3393,82706,25103,MN,Goodhue Fire & Rescue,47,4368,incorporatedplace
3394,91281,52005,AR,Ouachita County Fire District #1  Inc.,47,35456,minorcivildivision
3395,99291,14M09,WA,Westport Fire Department,47,11514,incorporatedplace
3396,99217,03606,RI,Westerly Fire Department,47,5602,unincorporatedplace
3397,90721,02509,NC,Number Nine Township Fire Company,47,29733,minorcivildivision
3398,97497,39111,WV,Tunnelton Volunteer Fire Department,47,9715,incorporatedplace
3399,89940,30043,NY,New Hyde Park Fire Department,47,18641,incorporatedplace
3400,73523,35000,AR,Altheimer Volunteer Fire Department,47,7466,incorporatedplace
3401,83560,09012,OH,Hanover Township Fire Department,47,22102,minorcivildivision
3402,73951,WC123,IL,Ashley Fire Protection District,47,9743,incorporatedplace
3403,76390,13302,VA,Callao Volunteer Fire Department  Inc.,47,37438,minorcivildivision
3404,80385,11042,NJ,East Windsor Volunteer Fire Company # 1  Inc.,47,30092,minorcivildivision
3405,86972,47105,MN,Litchfield Fire Department,47,3696,incorporatedplace
3406,84161,12007,NJ,Highland Park Volunteer Fire Department,47,18851,incorporatedplace
3407,74117,79406,KY,Aurora-Ross Fire District,47,4000,minorcivildivision
3408,87010,AV407,TX,Little River- Academy Volunteer Fire Department,47,12682,incorporatedplace
3409,78513,CR402,TX,Columbus Volunteer Fire Department,47,11244,incorporatedplace
3410,97499,14305,VA,Tunstall Volunteer Fire and Rescue,47,36575,minorcivildivision
3411,81989,07605,NC,Franklinville Fire Department,47,18334,incorporatedplace
3412,75725,40001,NY,Brewster Volunteer Fire Department,47,17971,incorporatedplace
3413,77071,CS292,IL,Central Stickney Fire Protection District,47,9698,minorcivildivision
3414,79749,31001,AR,Dierks Fire Department,47,7686,incorporatedplace
3415,83457,11016,NJ,Hamilton Fire District 6/White Horse Fire Company,47,4373,unincorporatedplace
